 
0.1 0.163
0.11 0.165
0.12 0.167
0.13 0.169
0.14 0.171
0.15 0.172
0.16 0.173
0.17 0.174
0.18 0.175
0.19 0.176
0.2 0.178
0.21 0.18
0.22 0.182
0.23 0.185
0.24 0.188
0.25 0.192
0.26 0.196
0.27 0.2
0.28 0.205
0.29 0.21
0.3 0.215
0.31 0.22
0.32 0.225
0.33 0.231
0.34 0.236
0.35 0.242
0.36 0.247
0.37 0.253
0.38 0.258
0.39 0.264
0.4 0.269
0.41 0.274
0.42 0.279
0.43 0.284
0.44 0.289
0.45 0.293
0.46 0.298
0.47 0.302
0.48 0.307
0.49 0.311
0.5 0.315
