 
0.1 0.126
0.11 0.123
0.12 0.121
0.13 0.119
0.14 0.117
0.15 0.115
0.16 0.114
0.17 0.112
0.18 0.111
0.19 0.11
0.2 0.109
0.21 0.109
0.22 0.109
0.23 0.11
0.24 0.111
0.25 0.113
0.26 0.116
0.27 0.12
0.28 0.125
0.29 0.13
0.3 0.136
0.31 0.143
0.32 0.149
0.33 0.157
0.34 0.164
0.35 0.171
0.36 0.179
0.37 0.187
0.38 0.194
0.39 0.202
0.4 0.209
0.41 0.217
0.42 0.224
0.43 0.231
0.44 0.238
0.45 0.244
0.46 0.251
0.47 0.257
0.48 0.263
0.49 0.269
0.5 0.274
