 
0.1 0.0635
0.11 0.0607
0.12 0.0602
0.13 0.061
0.14 0.0625
0.15 0.0644
0.16 0.0666
0.17 0.0692
0.18 0.0722
0.19 0.0758
0.2 0.0799
0.21 0.0846
0.22 0.0898
0.23 0.0957
0.24 0.102
0.25 0.109
0.26 0.116
0.27 0.123
0.28 0.131
0.29 0.139
0.3 0.147
0.31 0.155
0.32 0.163
0.33 0.171
0.34 0.179
0.35 0.187
0.36 0.194
0.37 0.202
0.38 0.21
0.39 0.217
0.4 0.224
0.41 0.231
0.42 0.238
0.43 0.244
0.44 0.251
0.45 0.257
0.46 0.263
0.47 0.268
0.48 0.274
0.49 0.279
0.5 0.284
