 
0.00461 0.0476
0.0922 0.0952
0.125 0.143
0.175 0.19
0.578 0.238
0.618 0.286
0.698 0.333
0.765 0.381
0.858 0.429
0.868 0.476
0.884 0.524
0.907 0.571
0.998 0.619
1.15 0.667
1.27 0.714
1.34 0.762
1.43 0.81
1.51 0.857
1.62 0.905
1.84 0.952
2.13 1
