    
-1 0.717 0.665 0.726 1.09
-0.99 0.699 0.657 0.707 1.08
-0.98 0.569 0.688 0.699 1.06
-0.97 0.815 0.695 0.686 1.05
-0.96 0.678 0.703 0.676 1.04
-0.95 0.567 0.633 0.665 1.02
-0.94 0.587 0.677 0.664 1.01
-0.93 0.593 0.628 0.668 0.997
-0.92 0.637 0.686 0.666 0.985
-0.91 0.791 0.664 0.655 0.972
-0.9 0.465 0.642 0.659 0.961
-0.89 0.712 0.687 0.668 0.951
-0.88 0.725 0.688 0.667 0.938
-0.87 0.562 0.618 0.662 0.926
-0.86 0.563 0.663 0.663 0.913
-0.85 0.782 0.698 0.661 0.903
-0.84 0.701 0.657 0.665 0.893
-0.83 0.579 0.658 0.658 0.882
-0.82 0.67 0.654 0.658 0.869
-0.81 0.684 0.652 0.667 0.859
-0.8 0.7 0.67 0.663 0.848
-0.79 0.687 0.646 0.661 0.837
-0.78 0.582 0.639 0.659 0.826
-0.77 0.749 0.715 0.666 0.816
-0.76 0.729 0.613 0.666 0.804
-0.75 0.68 0.691 0.667 0.794
-0.74 0.672 0.675 0.667 0.783
-0.73 0.769 0.697 0.67 0.773
-0.72 0.563 0.635 0.673 0.763
-0.71 0.814 0.703 0.674 0.753
-0.7 0.684 0.654 0.672 0.743
-0.69 0.634 0.651 0.667 0.733
-0.68 0.694 0.674 0.661 0.723
-0.67 0.586 0.701 0.664 0.714
-0.66 0.728 0.654 0.664 0.706
-0.65 0.713 0.669 0.665 0.697
-0.64 0.602 0.645 0.662 0.689
-0.63 0.693 0.664 0.664 0.681
-0.62 0.627 0.649 0.663 0.672
-0.61 0.654 0.688 0.663 0.664
-0.6 0.68 0.633 0.663 0.656
-0.59 0.755 0.679 0.657 0.648
-0.58 0.62 0.659 0.664 0.64
-0.57 0.687 0.665 0.667 0.632
-0.56 0.677 0.676 0.67 0.625
-0.55 0.621 0.64 0.672 0.618
-0.54 0.562 0.652 0.669 0.609
-0.53 0.648 0.701 0.67 0.602
-0.52 0.647 0.718 0.671 0.596
-0.51 0.662 0.667 0.665 0.588
-0.5 0.612 0.643 0.667 0.581
-0.49 0.757 0.679 0.664 0.581
