  
10 2 2.45
11 2 2.74
12 2 2.74
13 2 2.76
14 2 2.73
15 2 2.68
16 2 2.87
17 2 2.89
18 2 2.92
19 2 2.91
20 2 2.89
21 2 2.87
22 2 2.88
23 2 2.86
24 2 2.86
25 2 2.86
26 2 2.85
27 2 2.85
28 2 2.88
29 2 2.88
30 2 2.93
31 2 2.92
32 2 2.92
33 2 2.95
34 2 2.96
35 2 2.96
36 2 2.96
37 2 2.97
38 2 2.97
39 2 2.97
40 2 2.96
41 2 2.96
42 2 2.98
43 2 2.98
44 2 2.97
45 2 2.98
46 2 2.98
47 2 2.98
48 2 2.98
49 2 2.96
50 2 2.95
51 2 2.95
52 2 2.96
53 2 2.95
54 2 2.94
55 2 2.94
56 2 2.93
57 2 2.94
58 2 2.94
59 2 2.95
60 2 2.94
61 2 2.94
62 2 2.94
63 2 2.94
64 2 2.95
65 2 2.95
66 2 2.95
67 2 2.96
68 2 2.98
69 2 2.99
70 2 3.01
71 2 3.01
72 2 3.01
73 2 3.01
74 2 3.01
75 2 3
76 2 3.01
77 2 3.01
78 2 3.01
79 2 3
80 2 3
81 2 3
82 2 2.97
83 2 2.97
84 2 2.96
85 2 2.96
86 2 2.97
87 2 2.97
88 2 2.97
89 2 2.97
90 2 2.97
91 2 2.97
92 2 2.97
93 2 2.97
94 2 2.97
95 2 2.97
96 2 2.97
97 2 2.97
98 2 2.97
99 2 2.96
100 2 2.96
101 2 2.96
102 2 2.96
103 2 2.96
104 2 2.96
105 2 2.97
106 2 2.97
107 2 2.97
108 2 2.97
109 2 2.97
110 2 2.98
111 2 2.99
112 2 2.99
113 2 2.99
114 2 2.99
115 2 2.99
116 2 2.99
117 2 3
118 2 3
119 2 3.01
120 2 3.01
121 2 3.01
122 2 3.01
123 2 3.01
124 2 3.01
125 2 3.01
126 2 3.01
127 2 3.01
128 2 3.01
129 2 3.01
130 2 3.01
131 2 3.01
132 2 3
133 2 3
134 2 3
135 2 3.01
136 2 3.01
137 2 3
138 2 3
139 2 3.01
140 2 3.01
141 2 3.01
142 2 3.01
143 2 3.01
144 2 3.02
145 2 3.02
146 2 3.02
147 2 3.02
148 2 3.02
149 2 3.02
150 2 3.02
151 2 3.02
152 2 3.02
153 2 3.02
154 2 3.02
155 2 3.03
156 2 3.02
157 2 3.02
158 2 3.02
159 2 3.02
160 2 3.02
161 2 3.02
162 2 3.02
163 2 3.02
164 2 3.02
165 2 3.01
166 2 3.02
167 2 3.01
168 2 3.01
169 2 3.02
170 2 3.01
171 2 3.01
172 2 3.01
173 2 3
174 2 3
175 2 3.01
176 2 3.01
177 2 3.01
178 2 3.01
179 2 3.01
180 2 3.01
181 2 3.01
182 2 3.01
183 2 3.01
184 2 3.01
185 2 3
186 2 3
187 2 3
188 2 3
189 2 3.01
190 2 3
191 2 3
192 2 3
193 2 3
194 2 3
195 2 3.02
196 2 3.01
197 2 3.02
198 2 3.02
199 2 3.02
200 2 3.02
201 2 3.02
202 2 3.02
203 2 3.02
204 2 3.02
205 2 3.01
206 2 3.01
207 2 3.01
208 2 3.02
209 2 3.02
210 2 3.01
211 2 3.02
212 2 3.02
213 2 3.01
214 2 3.01
215 2 3.01
216 2 3.01
217 2 3.01
218 2 3.01
219 2 3.02
220 2 3.01
221 2 3.01
222 2 3.01
223 2 3.01
224 2 3.01
225 2 3.01
226 2 3.01
227 2 3.01
228 2 3.01
229 2 3.01
230 2 3.01
231 2 3.01
