  
10 2 0.786
11 2 1.95
12 2 1.68
13 2 3.2
14 2 2.97
15 2 2.96
16 2 3.08
17 2 3.28
18 2 2.76
19 2 2.73
20 2 3.04
21 2 3.32
22 2 3.21
23 2 3.44
24 2 3.45
25 2 3.65
26 2 3.51
27 2 3.56
28 2 3.56
29 2 3.54
30 2 3.44
31 2 3.26
32 2 3.21
33 2 3.17
34 2 3.22
35 2 3.2
36 2 3.23
37 2 3.31
38 2 3.28
39 2 3.34
40 2 3.28
41 2 3.12
42 2 3.14
43 2 3.15
44 2 3.03
45 2 3.01
46 2 3.04
47 2 3.13
48 2 3.31
49 2 3.34
50 2 3.34
51 2 3.33
52 2 3.31
53 2 3.28
54 2 3.23
55 2 3.21
56 2 3.23
57 2 3.2
58 2 3.23
59 2 3.25
60 2 3.27
61 2 3.23
62 2 3.37
63 2 3.39
64 2 3.38
65 2 3.46
66 2 3.42
67 2 3.35
68 2 3.36
69 2 3.39
70 2 3.4
71 2 3.33
72 2 3.38
73 2 3.35
74 2 3.38
75 2 3.4
76 2 3.4
77 2 3.41
78 2 3.38
79 2 3.32
80 2 3.32
81 2 3.33
82 2 3.27
83 2 3.26
84 2 3.24
85 2 3.24
86 2 3.25
87 2 3.25
88 2 3.26
89 2 3.23
90 2 3.24
91 2 3.23
92 2 3.21
93 2 3.17
94 2 3.13
95 2 3.16
96 2 3.15
97 2 3.05
98 2 2.96
99 2 2.95
100 2 2.94
101 2 2.95
102 2 2.96
103 2 2.96
104 2 2.96
105 2 2.97
106 2 2.94
107 2 2.95
108 2 2.91
109 2 2.93
110 2 2.93
111 2 2.92
112 2 2.94
113 2 2.93
114 2 2.95
115 2 3.01
116 2 3.01
117 2 2.96
118 2 2.96
119 2 2.95
120 2 2.95
121 2 2.97
122 2 2.97
123 2 2.97
124 2 2.97
125 2 2.98
126 2 2.97
127 2 2.95
128 2 2.95
129 2 2.94
130 2 2.95
131 2 2.95
132 2 2.93
133 2 2.95
134 2 2.92
135 2 2.92
136 2 2.92
137 2 2.93
138 2 2.93
139 2 2.92
140 2 2.92
141 2 2.92
142 2 2.92
143 2 2.93
144 2 2.94
145 2 2.96
146 2 2.99
147 2 3
148 2 3
149 2 2.99
150 2 3
151 2 3
152 2 2.98
153 2 2.96
154 2 2.96
155 2 2.95
156 2 2.96
157 2 2.94
158 2 2.93
159 2 2.93
160 2 2.92
161 2 2.92
162 2 2.91
163 2 2.92
164 2 2.92
165 2 2.9
166 2 2.9
167 2 2.89
168 2 2.9
169 2 2.92
170 2 2.91
171 2 2.91
172 2 2.91
173 2 2.91
174 2 2.92
175 2 2.91
176 2 2.91
177 2 2.91
178 2 2.91
179 2 2.92
180 2 2.91
181 2 2.91
182 2 2.93
183 2 2.93
184 2 2.93
185 2 2.93
186 2 2.94
187 2 2.95
188 2 2.94
189 2 2.92
190 2 2.92
191 2 2.92
192 2 2.93
193 2 2.93
194 2 2.93
195 2 2.92
196 2 2.91
197 2 2.9
198 2 2.89
199 2 2.89
200 2 2.9
201 2 2.91
202 2 2.92
203 2 2.93
204 2 2.93
205 2 2.94
206 2 2.93
207 2 2.93
208 2 2.94
209 2 2.94
210 2 2.95
211 2 2.95
212 2 2.95
213 2 2.96
214 2 2.96
215 2 2.96
216 2 2.97
217 2 2.97
218 2 2.97
219 2 2.97
220 2 2.98
221 2 2.97
222 2 2.97
223 2 2.96
224 2 2.96
225 2 2.96
226 2 2.96
227 2 2.97
228 2 2.98
229 2 2.96
230 2 2.98
231 2 2.98
232 2 2.98
233 2 2.98
234 2 2.98
235 2 2.98
236 2 2.98
237 2 2.98
238 2 2.97
239 2 2.96
240 2 3
241 2 2.99
242 2 2.99
243 2 2.99
244 2 2.99
245 2 2.98
246 2 2.96
247 2 2.96
248 2 2.94
249 2 2.94
250 2 2.94
251 2 2.91
252 2 2.92
253 2 2.92
254 2 2.92
255 2 2.92
256 2 2.91
257 2 2.91
258 2 2.91
259 2 2.9
260 2 2.9
261 2 2.9
262 2 2.9
263 2 2.9
264 2 2.91
265 2 2.9
266 2 2.9
267 2 2.9
268 2 2.9
269 2 2.91
270 2 2.91
271 2 2.91
272 2 2.91
273 2 2.91
274 2 2.9
275 2 2.9
276 2 2.91
277 2 2.91
278 2 2.91
279 2 2.91
280 2 2.92
281 2 2.92
282 2 2.92
283 2 2.93
284 2 2.93
285 2 2.93
286 2 2.93
287 2 2.94
288 2 2.94
289 2 2.94
290 2 2.95
291 2 2.94
292 2 2.94
293 2 2.94
294 2 2.94
295 2 2.95
296 2 2.94
297 2 2.94
298 2 2.94
299 2 2.93
300 2 2.93
301 2 2.93
302 2 2.93
303 2 2.93
304 2 2.93
305 2 2.93
306 2 2.93
307 2 2.93
308 2 2.92
309 2 2.92
310 2 2.92
311 2 2.92
312 2 2.91
313 2 2.92
314 2 2.93
315 2 2.92
316 2 2.94
317 2 2.94
318 2 2.94
319 2 2.94
320 2 2.94
321 2 2.94
322 2 2.94
323 2 2.95
324 2 2.95
325 2 2.96
326 2 2.96
327 2 2.95
328 2 2.96
329 2 2.95
330 2 2.95
