   
10 3 1.8 1.33
11 3 1.94 0.955
12 3 1.94 0.954
13 3 1.87 0.944
14 3 1.9 0.933
15 3 1.85 0.937
16 3 1.98 1.01
17 3 1.95 1.07
18 3 1.95 1.08
19 3 1.95 1.08
20 3 1.91 1.08
21 3 1.97 1.02
22 3 1.94 1.06
23 3 1.94 1.06
24 3 1.85 1.06
25 3 1.9 1.03
26 3 1.89 1.03
27 3 1.88 1.03
28 3 2.04 1.01
29 3 2.07 0.995
30 3 2.18 0.99
31 3 2.08 1.01
32 3 2 1.05
33 3 2.03 0.963
34 3 2.05 0.98
35 3 2.05 0.98
36 3 2.05 0.979
37 3 2.09 1
38 3 2.1 0.997
39 3 2.09 0.99
40 3 2.06 1.02
41 3 2.06 1.02
42 3 2.08 1.01
43 3 2.09 1.01
44 3 2.09 1.06
45 3 2.1 1.06
46 3 2.1 1.07
47 3 2.11 1.08
48 3 2.11 1.09
49 3 2.1 1.09
50 3 2.1 1.08
51 3 2.1 1.08
52 3 2.1 1.08
53 3 2.11 1.08
54 3 2.1 1.08
55 3 2.1 1.08
56 3 2.11 1.07
57 3 2.11 1.07
58 3 2.13 1.07
59 3 2.11 1.09
60 3 2.11 1.08
61 3 2.12 1.08
62 3 2.11 1.09
63 3 2.11 1.09
64 3 2.11 1.1
65 3 2.1 1.1
66 3 2.1 1.1
67 3 2.1 1.1
68 3 2.11 1.09
69 3 2.11 1.1
70 3 2.1 1.1
71 3 2.11 1.1
72 3 2.11 1.09
73 3 2.11 1.09
74 3 2.1 1.09
75 3 2.1 1.1
76 3 2.11 1.1
77 3 2.11 1.1
78 3 2.1 1.1
79 3 2.08 1.1
80 3 2.09 1.1
81 3 2.08 1.09
82 3 2.08 1.08
83 3 2.09 1.09
84 3 2.07 1.09
85 3 2.07 1.09
86 3 2.08 1.09
87 3 2.08 1.09
88 3 2.09 1.1
89 3 2.09 1.1
90 3 2.09 1.11
91 3 2.09 1.1
92 3 2.09 1.1
93 3 2.08 1.1
94 3 2.09 1.11
95 3 2.11 1.1
96 3 2.11 1.1
97 3 2.11 1.1
98 3 2.11 1.1
99 3 2.11 1.1
100 3 2.1 1.1
101 3 2.09 1.1
102 3 2.1 1.09
103 3 2.09 1.08
104 3 2.08 1.08
105 3 2.09 1.06
106 3 2.08 1.06
107 3 2.09 1.06
108 3 2.09 1.06
109 3 2.09 1.06
110 3 2.08 1.06
111 3 2.07 1.05
112 3 2.07 1.05
113 3 2.07 1.04
114 3 2.07 1.05
115 3 2.07 1.05
116 3 2.07 1.05
117 3 2.06 1.04
118 3 2.07 1.04
119 3 2.07 1.04
120 3 2.06 1.04
121 3 2.06 1.04
122 3 2.06 1.04
123 3 2.07 1.04
124 3 2.07 1.04
125 3 2.07 1.04
126 3 2.07 1.04
127 3 2.07 1.03
128 3 2.07 1.03
129 3 2.07 1.03
130 3 2.06 1.03
131 3 2.05 1.03
132 3 2.04 1.04
133 3 2.04 1.04
134 3 2.04 1.04
135 3 2.02 1.04
136 3 2.02 1.04
137 3 2.02 1.04
138 3 2.02 1.03
139 3 2.02 1.03
140 3 2.02 1.03
141 3 2.02 1.04
142 3 2.02 1.04
143 3 2.02 1.03
144 3 2.02 1.03
145 3 2.02 1.03
146 3 2.02 1.03
147 3 2.02 1.03
148 3 2.01 1.02
149 3 2.01 1.02
150 3 2.01 1.02
151 3 2.01 1.03
152 3 2.01 1.02
153 3 2.01 1.02
154 3 2.01 1.02
155 3 2.01 1.02
156 3 2.02 1.02
