    
-1 -0.856 -0.897 -0.828 -0.898
-0.999 -0.852 -0.885 -0.811 -0.867
-0.998 -0.848 -0.874 -0.794 -0.835
-0.997 -0.844 -0.862 -0.777 -0.803
-0.996 -0.84 -0.851 -0.761 -0.77
-0.995 -0.836 -0.839 -0.744 -0.737
-0.994 -0.832 -0.827 -0.727 -0.703
-0.993 -0.828 -0.816 -0.71 -0.669
-0.992 -0.824 -0.804 -0.694 -0.634
-0.991 -0.82 -0.793 -0.677 -0.599
-0.99 -0.815 -0.781 -0.661 -0.564
-0.989 -0.811 -0.769 -0.644 -0.529
-0.988 -0.807 -0.758 -0.628 -0.493
-0.987 -0.803 -0.746 -0.612 -0.457
-0.986 -0.799 -0.735 -0.596 -0.422
-0.985 -0.795 -0.723 -0.58 -0.386
-0.984 -0.791 -0.711 -0.564 -0.351
-0.983 -0.787 -0.7 -0.548 -0.316
-0.982 -0.783 -0.688 -0.533 -0.281
-0.981 -0.779 -0.677 -0.517 -0.246
-0.98 -0.775 -0.665 -0.502 -0.212
-0.979 -0.771 -0.653 -0.487 -0.179
-0.978 -0.767 -0.642 -0.472 -0.146
-0.977 -0.763 -0.63 -0.457 -0.114
-0.976 -0.759 -0.619 -0.442 -0.0824
-0.975 -0.754 -0.607 -0.428 -0.052
-0.974 -0.75 -0.596 -0.413 -0.0225
-0.973 -0.746 -0.584 -0.399 0.00589
-0.972 -0.742 -0.573 -0.385 0.0332
-0.971 -0.738 -0.562 -0.371 0.0593
-0.97 -0.734 -0.55 -0.358 0.0843
-0.969 -0.73 -0.539 -0.344 0.108
-0.968 -0.726 -0.528 -0.331 0.13
-0.967 -0.722 -0.516 -0.318 0.151
-0.966 -0.718 -0.505 -0.305 0.171
-0.965 -0.714 -0.494 -0.293 0.189
-0.964 -0.71 -0.483 -0.28 0.205
-0.963 -0.706 -0.472 -0.268 0.221
-0.962 -0.702 -0.46 -0.256 0.234
-0.961 -0.698 -0.449 -0.244 0.247
-0.96 -0.694 -0.438 -0.233 0.258
-0.959 -0.69 -0.427 -0.221 0.267
-0.958 -0.686 -0.417 -0.21 0.275
-0.957 -0.682 -0.406 -0.199 0.281
-0.956 -0.678 -0.395 -0.188 0.287
-0.955 -0.674 -0.384 -0.178 0.291
-0.954 -0.67 -0.374 -0.167 0.293
-0.953 -0.666 -0.363 -0.157 0.295
-0.952 -0.662 -0.352 -0.147 0.295
-0.951 -0.658 -0.342 -0.138 0.294
-0.95 -0.654 -0.331 -0.128 0.292
-0.949 -0.65 -0.321 -0.119 0.289
-0.948 -0.646 -0.311 -0.11 0.285
-0.947 -0.642 -0.301 -0.102 0.28
-0.946 -0.638 -0.29 -0.093 0.274
-0.945 -0.634 -0.28 -0.0846 0.267
-0.944 -0.63 -0.27 -0.0766 0.26
-0.943 -0.626 -0.26 -0.0687 0.252
-0.942 -0.622 -0.25 -0.061 0.243
-0.941 -0.618 -0.241 -0.0536 0.234
-0.94 -0.614 -0.231 -0.0463 0.224
-0.939 -0.61 -0.221 -0.0393 0.213
-0.938 -0.607 -0.212 -0.0325 0.203
-0.937 -0.603 -0.202 -0.0259 0.192
-0.936 -0.599 -0.193 -0.0195 0.18
-0.935 -0.595 -0.184 -0.0133 0.169
-0.934 -0.591 -0.175 -0.00734 0.157
-0.933 -0.587 -0.165 -0.00156 0.145
-0.932 -0.583 -0.156 0.00401 0.133
-0.931 -0.579 -0.147 0.00939 0.12
-0.93 -0.575 -0.139 0.0146 0.108
-0.929 -0.572 -0.13 0.0196 0.0955
-0.928 -0.568 -0.121 0.0244 0.0832
-0.927 -0.564 -0.113 0.029 0.0709
-0.926 -0.56 -0.104 0.0334 0.0587
-0.925 -0.556 -0.0959 0.0376 0.0466
-0.924 -0.552 -0.0877 0.0417 0.0346
-0.923 -0.548 -0.0795 0.0456 0.0228
-0.922 -0.545 -0.0715 0.0493 0.0112
-0.921 -0.541 -0.0636 0.0528 -0.000214
-0.92 -0.537 -0.0557 0.0562 -0.0114
-0.919 -0.533 -0.048 0.0594 -0.0222
-0.918 -0.529 -0.0404 0.0624 -0.0328
-0.917 -0.526 -0.0329 0.0653 -0.0431
-0.916 -0.522 -0.0255 0.068 -0.053
-0.915 -0.518 -0.0182 0.0705 -0.0626
-0.914 -0.514 -0.011 0.073 -0.0718
-0.913 -0.511 -0.00389 0.0752 -0.0807
-0.912 -0.507 0.00308 0.0773 -0.0891
-0.911 -0.503 0.00994 0.0793 -0.0971
-0.91 -0.499 0.0167 0.0811 -0.105
-0.909 -0.496 0.0233 0.0828 -0.112
-0.908 -0.492 0.0298 0.0844 -0.118
-0.907 -0.488 0.0362 0.0858 -0.125
-0.906 -0.485 0.0425 0.0871 -0.13
-0.905 -0.481 0.0487 0.0883 -0.136
-0.904 -0.477 0.0548 0.0894 -0.14
-0.903 -0.473 0.0607 0.0903 -0.145
-0.902 -0.47 0.0666 0.0912 -0.148
-0.901 -0.466 0.0723 0.0919 -0.151
-0.9 -0.462 0.0779 0.0925 -0.154
-0.899 -0.459 0.0834 0.093 -0.156
-0.898 -0.455 0.0887 0.0934 -0.158
-0.897 -0.452 0.094 0.0937 -0.159
-0.896 -0.448 0.0991 0.0939 -0.159
-0.895 -0.444 0.104 0.094 -0.159
-0.894 -0.441 0.109 0.0941 -0.159
-0.893 -0.437 0.114 0.094 -0.158
-0.892 -0.434 0.118 0.0939 -0.156
-0.891 -0.43 0.123 0.0936 -0.154
-0.89 -0.426 0.127 0.0933 -0.152
-0.889 -0.423 0.132 0.093 -0.148
-0.888 -0.419 0.136 0.0925 -0.145
-0.887 -0.416 0.14 0.092 -0.141
-0.886 -0.412 0.144 0.0914 -0.136
-0.885 -0.409 0.148 0.0907 -0.132
-0.884 -0.405 0.152 0.09 -0.126
-0.883 -0.402 0.155 0.0892 -0.121
-0.882 -0.398 0.159 0.0884 -0.115
-0.881 -0.395 0.162 0.0875 -0.109
-0.88 -0.391 0.165 0.0866 -0.102
-0.879 -0.388 0.169 0.0856 -0.0952
-0.878 -0.385 0.172 0.0845 -0.0882
-0.877 -0.381 0.174 0.0835 -0.0809
-0.876 -0.378 0.177 0.0823 -0.0735
-0.875 -0.374 0.18 0.0812 -0.066
-0.874 -0.371 0.183 0.0799 -0.0584
-0.873 -0.368 0.185 0.0787 -0.0507
-0.872 -0.364 0.187 0.0774 -0.043
-0.871 -0.361 0.19 0.0761 -0.0353
-0.87 -0.357 0.192 0.0748 -0.0276
-0.869 -0.354 0.194 0.0734 -0.02
-0.868 -0.351 0.196 0.072 -0.0125
-0.867 -0.348 0.198 0.0705 -0.00513
-0.866 -0.344 0.199 0.0691 0.00208
-0.865 -0.341 0.201 0.0676 0.0091
-0.864 -0.338 0.202 0.0661 0.0159
-0.863 -0.334 0.204 0.0646 0.0225
-0.862 -0.331 0.205 0.0631 0.0288
-0.861 -0.328 0.206 0.0615 0.0349
-0.86 -0.325 0.207 0.06 0.0406
-0.859 -0.321 0.208 0.0584 0.0461
-0.858 -0.318 0.209 0.0568 0.0512
-0.857 -0.315 0.21 0.0552 0.056
-0.856 -0.312 0.211 0.0536 0.0605
-0.855 -0.309 0.211 0.052 0.0646
-0.854 -0.306 0.212 0.0503 0.0683
-0.853 -0.302 0.212 0.0487 0.0717
-0.852 -0.299 0.212 0.0471 0.0748
-0.851 -0.296 0.213 0.0454 0.0775
-0.85 -0.293 0.213 0.0438 0.0799
-0.849 -0.29 0.213 0.0421 0.0819
-0.848 -0.287 0.213 0.0405 0.0835
-0.847 -0.284 0.213 0.0388 0.0849
-0.846 -0.281 0.212 0.0372 0.0859
-0.845 -0.278 0.212 0.0355 0.0866
-0.844 -0.275 0.212 0.0339 0.0869
-0.843 -0.272 0.211 0.0323 0.087
-0.842 -0.269 0.21 0.0306 0.0868
-0.841 -0.266 0.21 0.029 0.0864
-0.84 -0.263 0.209 0.0273 0.0856
-0.839 -0.26 0.208 0.0257 0.0846
-0.838 -0.257 0.207 0.0241 0.0834
-0.837 -0.254 0.206 0.0225 0.082
-0.836 -0.251 0.205 0.0209 0.0803
-0.835 -0.248 0.204 0.0193 0.0784
-0.834 -0.245 0.203 0.0176 0.0764
