    
-1 0.118 -0.134 -0.144 -0.126
-0.999 0.117 -0.128 -0.123 -0.0482
-0.998 0.116 -0.123 -0.102 -0.00833
-0.997 0.115 -0.117 -0.0818 0.0133
-0.996 0.113 -0.111 -0.0623 0.0247
-0.995 0.112 -0.105 -0.0434 0.0298
-0.994 0.111 -0.0997 -0.0254 0.0309
-0.993 0.109 -0.0941 -0.0082 0.0292
-0.992 0.108 -0.0885 0.00798 0.0256
-0.991 0.107 -0.083 0.0231 0.0208
-0.99 0.106 -0.0776 0.0371 0.0151
-0.989 0.104 -0.0722 0.0499 0.00888
-0.988 0.103 -0.0669 0.0615 0.00244
-0.987 0.102 -0.0617 0.0718 -0.00402
-0.986 0.101 -0.0566 0.0808 -0.0103
-0.985 0.0993 -0.0515 0.0885 -0.0162
-0.984 0.0981 -0.0465 0.0949 -0.0216
-0.983 0.0968 -0.0416 0.1 -0.0263
-0.982 0.0956 -0.0367 0.104 -0.0303
-0.981 0.0944 -0.032 0.106 -0.0333
-0.98 0.0931 -0.0273 0.108 -0.0354
-0.979 0.0919 -0.0228 0.108 -0.0365
-0.978 0.0907 -0.0183 0.107 -0.0365
-0.977 0.0894 -0.0139 0.105 -0.0354
-0.976 0.0882 -0.00962 0.102 -0.0333
-0.975 0.087 -0.00543 0.0989 -0.0301
-0.974 0.0858 -0.00135 0.0944 -0.0261
-0.973 0.0846 0.00263 0.0893 -0.0212
-0.972 0.0834 0.00651 0.0836 -0.0157
-0.971 0.0822 0.0103 0.0774 -0.00972
-0.97 0.0809 0.014 0.0708 -0.0034
-0.969 0.0797 0.0175 0.0637 0.00305
-0.968 0.0785 0.021 0.0564 0.00943
-0.967 0.0773 0.0243 0.0489 0.0156
-0.966 0.0761 0.0276 0.0412 0.0213
-0.965 0.075 0.0307 0.0334 0.0265
-0.964 0.0738 0.0338 0.0256 0.0311
-0.963 0.0726 0.0367 0.0179 0.0349
-0.962 0.0714 0.0395 0.0102 0.0379
-0.961 0.0702 0.0422 0.00257 0.0401
-0.96 0.069 0.0448 -0.00486 0.0415
-0.959 0.0678 0.0473 -0.0121 0.0421
-0.958 0.0667 0.0497 -0.0191 0.0419
-0.957 0.0655 0.052 -0.0259 0.0411
-0.956 0.0643 0.0541 -0.0324 0.0396
-0.955 0.0632 0.0562 -0.0386 0.0375
-0.954 0.062 0.0582 -0.0445 0.035
-0.953 0.0608 0.06 -0.05 0.032
-0.952 0.0597 0.0618 -0.0553 0.0287
-0.951 0.0585 0.0634 -0.0602 0.0252
-0.95 0.0574 0.065 -0.0647 0.0215
-0.949 0.0562 0.0665 -0.0689 0.0176
-0.948 0.0551 0.0678 -0.0728 0.0137
-0.947 0.0539 0.0691 -0.0763 0.00982
-0.946 0.0528 0.0703 -0.0794 0.00596
-0.945 0.0516 0.0714 -0.0822 0.00218
-0.944 0.0505 0.0724 -0.0846 -0.00147
-0.943 0.0493 0.0733 -0.0867 -0.00497
-0.942 0.0482 0.0741 -0.0885 -0.00829
-0.941 0.0471 0.0748 -0.0899 -0.0114
-0.94 0.0459 0.0754 -0.0911 -0.0143
-0.939 0.0448 0.076 -0.0919 -0.017
-0.938 0.0437 0.0765 -0.0924 -0.0194
