    
1 3.93 0 0 0
2 3.9 2.56 0 0
3 3.89 2.55 0.453 0
4 3.91 2.57 0.488 -0.459
5 4.17 2.99 1.23 0.717
6 4.54 2.91 1.55 1.25
7 4.48 2.97 1.45 1.32
8 4.38 2.82 1.47 1.14
9 4.38 2.77 1.4 1.15
10 4.45 2.77 1.55 1.31
11 4.48 2.72 1.58 1.21
12 4.47 2.71 1.59 1.2
13 4.47 2.71 1.59 1.2
14 4.39 2.67 1.49 1.14
15 4.44 2.61 1.48 1.06
16 4.41 2.64 1.44 1.06
17 4.25 2.53 1.52 0.953
18 4.35 2.65 1.61 0.884
19 4.29 2.73 1.7 0.957
20 4.28 2.66 1.78 1.06
21 4.27 2.65 1.75 1.08
22 4.27 2.66 1.75 1.09
23 4.26 2.63 1.77 1.1
24 4.34 2.65 1.83 1.08
25 4.34 2.63 1.83 1.07
26 4.28 2.6 1.89 1.08
27 4.34 2.63 1.92 1.05
28 4.3 2.71 1.96 1.08
29 4.34 2.68 2.01 1.11
30 4.33 2.66 2.02 1.08
31 4.33 2.67 2.07 1.04
32 4.37 2.67 2.09 1.08
33 4.37 2.66 2.09 1.08
34 4.37 2.66 2.1 1.08
35 4.33 2.65 2.11 1.04
36 4.3 2.69 2.11 1.03
37 4.25 2.72 2.05 1.03
38 4.29 2.8 2.01 1.1
39 4.25 2.77 1.95 1.14
40 4.25 2.75 1.93 1.09
41 4.2 2.74 1.9 1.07
42 4.19 2.71 1.9 1.04
43 4.2 2.72 1.91 1.04
44 4.19 2.71 1.91 1.03
45 4.18 2.72 1.92 1.04
46 4.18 2.73 1.91 1.02
47 4.17 2.74 1.89 1.05
48 4.13 2.73 1.91 1.03
49 4.13 2.75 1.91 1.02
50 4.12 2.75 1.88 1.01
51 4.13 2.77 1.87 1.05
52 4.12 2.8 1.9 1.04
53 4.11 2.81 1.87 1.02
54 4.1 2.82 1.87 1.02
55 4.05 2.86 1.85 1.03
56 4.03 2.89 1.83 1.05
57 4 2.85 1.88 1
58 3.97 2.88 1.91 0.956
59 3.98 2.91 1.89 0.921
60 3.95 2.91 1.86 0.946
61 3.95 2.92 1.86 0.96
62 3.93 2.91 1.88 0.963
63 3.93 2.91 1.88 0.961
64 3.94 2.88 1.86 0.953
65 3.94 2.89 1.83 0.934
66 3.94 2.89 1.83 0.924
67 3.93 2.89 1.84 0.912
68 3.96 2.89 1.84 0.915
69 3.98 2.92 1.83 0.916
70 3.95 2.94 1.88 0.909
71 3.93 2.92 1.9 0.949
72 3.92 2.92 1.9 0.945
73 3.89 2.89 1.92 0.969
74 3.91 2.91 1.94 0.961
75 3.93 2.93 1.95 0.975
76 3.92 2.89 1.92 0.948
77 3.94 2.89 1.89 0.92
78 3.94 2.9 1.89 0.907
79 3.95 2.91 1.9 0.899
80 3.93 2.92 1.91 0.907
81 3.92 2.93 1.91 0.901
82 3.92 2.93 1.9 0.902
83 3.94 2.95 1.89 0.922
84 3.95 2.96 1.91 0.915
85 3.95 2.96 1.91 0.91
86 3.95 2.96 1.91 0.914
87 3.96 2.97 1.92 0.923
88 3.96 2.97 1.92 0.922
89 3.95 2.96 1.91 0.914
90 3.95 2.96 1.91 0.914
91 3.95 2.96 1.91 0.914
92 3.96 2.96 1.91 0.912
93 3.95 2.96 1.91 0.913
94 3.95 2.95 1.89 0.93
95 3.94 2.95 1.89 0.944
96 3.92 2.93 1.9 0.96
97 3.93 2.94 1.91 0.956
98 3.96 2.92 1.89 0.94
99 3.96 2.91 1.9 0.946
100 3.96 2.92 1.93 0.92
101 3.96 2.92 1.93 0.92
102 3.96 2.92 1.93 0.917
103 3.96 2.93 1.93 0.913
104 3.93 2.93 1.95 0.921
105 3.94 2.91 1.95 0.93
106 3.94 2.9 1.96 0.932
107 3.93 2.9 1.95 0.949
108 3.93 2.9 1.95 0.945
109 3.91 2.92 1.95 0.959
110 3.91 2.93 1.93 0.957
111 3.93 2.93 1.94 0.934
112 3.93 2.94 1.94 0.94
113 3.92 2.95 1.91 0.947
114 3.93 2.95 1.92 0.94
115 3.93 2.94 1.92 0.938
116 3.92 2.94 1.91 0.941
117 3.91 2.95 1.91 0.951
118 3.9 2.94 1.92 0.953
119 3.9 2.95 1.93 0.946
120 3.9 2.95 1.93 0.946
121 3.9 2.95 1.93 0.951
122 3.9 2.96 1.92 0.955
123 3.89 2.96 1.93 0.949
124 3.89 2.97 1.93 0.941
125 3.88 2.97 1.94 0.941
126 3.87 2.97 1.94 0.955
127 3.88 2.97 1.95 0.95
128 3.88 2.97 1.96 0.956
129 3.88 2.98 1.96 0.964
130 3.88 2.98 1.96 0.964
131 3.88 2.98 1.96 0.966
132 3.87 2.99 1.96 0.96
133 3.88 2.99 1.95 0.958
134 3.89 2.99 1.96 0.946
135 3.89 2.99 1.96 0.946
136 3.89 2.98 1.95 0.946
137 3.89 2.99 1.96 0.954
138 3.89 2.99 1.97 0.969
139 3.88 2.99 1.97 0.971
140 3.88 2.98 1.97 0.975
141 3.88 2.98 1.97 0.976
142 3.87 2.98 1.98 0.991
143 3.87 2.97 1.98 0.998
144 3.86 2.96 1.99 0.998
145 3.86 2.96 1.99 0.999
146 3.85 2.96 1.98 0.991
147 3.86 2.96 1.98 0.99
148 3.86 2.96 1.98 0.989
149 3.85 2.97 1.96 1
150 3.85 2.97 1.97 0.991
151 3.85 2.97 1.97 0.99
152 3.86 2.95 1.96 0.991
153 3.88 2.94 1.97 1
154 3.88 2.94 1.97 1.01
155 3.89 2.93 1.95 1.02
156 3.9 2.94 1.94 1.01
157 3.9 2.95 1.94 1
158 3.9 2.95 1.95 1
159 3.91 2.94 1.95 0.997
160 3.93 2.93 1.96 0.998
161 3.93 2.91 1.97 0.991
162 3.93 2.91 1.98 0.983
163 3.93 2.91 1.98 0.988
164 3.93 2.9 1.99 0.989
165 3.93 2.9 1.99 0.988
166 3.92 2.91 2 0.978
167 3.93 2.9 2 0.985
168 3.93 2.9 2.01 0.982
169 3.93 2.89 2.01 0.981
170 3.92 2.9 2 0.982
171 3.92 2.9 2 0.981
172 3.93 2.9 2 0.981
173 3.93 2.9 2 0.98
174 3.93 2.9 2.01 0.982
175 3.94 2.89 2 0.977
176 3.94 2.89 2 0.977
177 3.94 2.89 2 0.977
178 3.94 2.9 2.01 0.983
179 3.95 2.88 2.02 0.989
180 3.95 2.88 2.02 0.986
181 3.95 2.89 2.03 0.976
182 3.95 2.89 2.04 0.983
183 3.94 2.89 2.04 0.991
184 3.93 2.9 2.04 0.988
185 3.94 2.89 2.05 0.988
186 3.93 2.89 2.05 0.987
187 3.93 2.9 2.05 0.982
188 3.93 2.89 2.06 0.985
189 3.93 2.9 2.06 0.978
190 3.93 2.9 2.06 0.981
191 3.93 2.9 2.07 0.982
192 3.93 2.9 2.07 0.984
193 3.92 2.9 2.07 0.979
194 3.92 2.9 2.07 0.98
195 3.92 2.9 2.07 0.98
196 3.91 2.9 2.07 0.976
197 3.92 2.9 2.08 0.973
