     
56 1 0.481 0.174 0.0896 0.121
57 1 0.454 0.181 0.0953 0.143
58 1 0.448 0.187 0.0916 0.14
59 1 0.437 0.198 0.0758 0.146
60 1 0.442 0.174 0.105 0.103
61 1 0.462 0.191 0.0712 0.144
62 1 0.498 0.219 0.0874 0.128
63 1 0.493 0.205 0.0776 0.122
64 1 0.49 0.205 0.0811 0.124
65 1 0.47 0.222 0.0762 0.0851
66 1 0.49 0.198 0.111 0.076
67 1 0.524 0.232 0.098 0.107
68 1 0.535 0.263 0.125 0.0985
69 1 0.521 0.249 0.104 0.0801
70 1 0.512 0.25 0.107 0.0876
71 1 0.516 0.222 0.112 0.0991
72 1 0.524 0.234 0.0733 0.107
73 1 0.537 0.245 0.082 0.0888
74 1 0.537 0.247 0.0839 0.0902
75 1 0.513 0.238 0.106 0.109
76 1 0.531 0.235 0.106 0.122
77 1 0.529 0.227 0.107 0.122
78 1 0.513 0.225 0.125 0.117
79 1 0.521 0.218 0.126 0.13
80 1 0.516 0.209 0.13 0.128
81 1 0.517 0.209 0.129 0.129
82 1 0.507 0.188 0.128 0.146
83 1 0.522 0.19 0.119 0.148
84 1 0.507 0.163 0.114 0.157
85 1 0.529 0.155 0.0753 0.148
86 1 0.533 0.159 0.0751 0.145
87 1 0.513 0.175 0.0971 0.141
88 1 0.524 0.162 0.116 0.164
89 1 0.529 0.175 0.105 0.18
90 1 0.532 0.18 0.114 0.172
91 1 0.532 0.181 0.115 0.174
92 1 0.521 0.172 0.103 0.158
93 1 0.542 0.174 0.0983 0.148
94 1 0.539 0.209 0.0999 0.136
95 1 0.561 0.221 0.143 0.137
96 1 0.573 0.232 0.148 0.148
97 1 0.574 0.229 0.145 0.146
98 1 0.575 0.233 0.133 0.134
99 1 0.57 0.235 0.144 0.103
100 1 0.564 0.233 0.142 0.1
110 1 0.544 0.253 0.117 0.0733
120 1 0.523 0.227 0.125 0.0685
130 1 0.507 0.187 0.119 0.107
140 1 0.483 0.163 0.111 0.124
150 1 0.48 0.238 0.157 0.151
160 1 0.52 0.286 0.232 0.196
170 1 0.511 0.266 0.216 0.197
180 1 0.509 0.26 0.21 0.165
190 1 0.517 0.249 0.186 0.137
200 1 0.486 0.26 0.161 0.148
210 1 0.483 0.25 0.166 0.136
220 1 0.489 0.261 0.146 0.109
230 1 0.473 0.245 0.167 0.0981
240 1 0.496 0.278 0.206 0.144
250 1 0.515 0.297 0.212 0.143
260 1 0.523 0.305 0.191 0.124
270 1 0.522 0.299 0.171 0.0817
280 1 0.524 0.282 0.162 0.083
290 1 0.527 0.304 0.171 0.0829
300 1 0.534 0.316 0.185 0.0902
310 1 0.531 0.299 0.165 0.0794
320 1 0.52 0.299 0.171 0.0674
330 1 0.52 0.288 0.174 0.0658
340 1 0.512 0.277 0.18 0.0708
350 1 0.512 0.271 0.175 0.0696
360 1 0.522 0.281 0.184 0.081
370 1 0.522 0.278 0.189 0.087
380 1 0.527 0.28 0.183 0.0817
390 1 0.522 0.27 0.185 0.0787
400 1 0.52 0.266 0.183 0.0702
410 1 0.515 0.261 0.175 0.0636
420 1 0.51 0.251 0.163 0.0692
430 1 0.513 0.245 0.154 0.0694
440 1 0.51 0.253 0.157 0.0555
450 1 0.504 0.257 0.153 0.0545
460 1 0.494 0.252 0.143 0.0591
470 1 0.494 0.25 0.141 0.0631
480 1 0.494 0.253 0.141 0.0658
490 1 0.495 0.253 0.144 0.0649
500 1 0.501 0.25 0.145 0.0591
510 1 0.509 0.257 0.144 0.0548
520 1 0.512 0.256 0.143 0.0459
530 1 0.508 0.26 0.14 0.0428
540 1 0.508 0.264 0.148 0.053
550 1 0.508 0.256 0.146 0.0632
560 1 0.507 0.259 0.139 0.0613
570 1 0.505 0.256 0.141 0.0546
580 1 0.507 0.261 0.137 0.0476
590 1 0.511 0.257 0.133 0.0446
600 1 0.506 0.254 0.135 0.0553
610 1 0.507 0.244 0.129 0.0515
620 1 0.507 0.248 0.125 0.0441
630 1 0.507 0.247 0.122 0.0471
640 1 0.499 0.248 0.128 0.0535
650 1 0.497 0.251 0.122 0.0517
660 1 0.49 0.25 0.122 0.05
670 1 0.486 0.245 0.119 0.0517
680 1 0.484 0.24 0.126 0.0481
690 1 0.477 0.24 0.122 0.0457
700 1 0.473 0.238 0.119 0.0426
710 1 0.473 0.241 0.123 0.0463
720 1 0.475 0.239 0.119 0.0406
730 1 0.48 0.23 0.111 0.0308
740 1 0.487 0.237 0.119 0.0341
750 1 0.491 0.233 0.111 0.0292
760 1 0.493 0.243 0.113 0.0255
770 1 0.49 0.236 0.109 0.0227
780 1 0.49 0.239 0.107 0.0254
790 1 0.493 0.234 0.098 0.0232
800 1 0.496 0.237 0.103 0.0254
810 1 0.497 0.234 0.101 0.0263
820 1 0.498 0.227 0.0939 0.0295
830 1 0.499 0.227 0.0971 0.0304
840 1 0.499 0.224 0.0969 0.0286
850 1 0.502 0.231 0.0993 0.0285
860 1 0.5 0.23 0.0999 0.0278
870 1 0.505 0.233 0.0989 0.0238
880 1 0.507 0.231 0.0953 0.0234
890 1 0.508 0.236 0.101 0.0241
900 1 0.513 0.234 0.0983 0.0194
910 1 0.512 0.235 0.099 0.0216
920 1 0.515 0.237 0.0892 0.016
930 1 0.518 0.238 0.0941 0.0178
940 1 0.513 0.235 0.0946 0.0152
950 1 0.511 0.236 0.0936 0.0134
960 1 0.511 0.238 0.094 0.00877
970 1 0.509 0.236 0.0931 0.00826
980 1 0.512 0.24 0.0932 0.00715
990 1 0.506 0.24 0.0886 0.00887
1e+03 1 0.508 0.239 0.0845 0.0025
1.1e+03 1 0.514 0.245 0.0931 0.00897
1.2e+03 1 0.503 0.24 0.102 0.0164
1.3e+03 1 0.505 0.24 0.0989 0.0142
1.4e+03 1 0.504 0.234 0.0958 0.0196
1.5e+03 1 0.511 0.237 0.0929 0.0193
1.6e+03 1 0.516 0.244 0.103 0.0216
1.7e+03 1 0.517 0.254 0.12 0.0357
1.8e+03 1 0.511 0.261 0.115 0.0443
1.9e+03 1 0.511 0.263 0.113 0.0435
2e+03 1 0.51 0.265 0.116 0.0488
2.1e+03 1 0.508 0.267 0.118 0.0499
2.2e+03 1 0.506 0.259 0.12 0.0493
2.3e+03 1 0.508 0.261 0.121 0.0547
2.4e+03 1 0.504 0.263 0.118 0.0533
2.5e+03 1 0.505 0.26 0.117 0.048
2.6e+03 1 0.51 0.261 0.118 0.0409
2.7e+03 1 0.511 0.255 0.117 0.0455
2.8e+03 1 0.502 0.253 0.112 0.041
2.9e+03 1 0.505 0.255 0.116 0.0437
3e+03 1 0.501 0.248 0.123 0.0465
3.1e+03 1 0.502 0.248 0.121 0.0481
3.2e+03 1 0.502 0.253 0.127 0.0516
3.3e+03 1 0.499 0.256 0.13 0.0562
3.4e+03 1 0.502 0.255 0.13 0.0523
3.5e+03 1 0.502 0.254 0.131 0.0496
3.6e+03 1 0.504 0.253 0.129 0.0547
3.7e+03 1 0.503 0.251 0.131 0.0545
3.8e+03 1 0.503 0.253 0.133 0.059
3.9e+03 1 0.502 0.251 0.133 0.058
4e+03 1 0.502 0.248 0.129 0.0571
4.1e+03 1 0.502 0.247 0.129 0.0559
4.2e+03 1 0.502 0.248 0.128 0.0575
4.3e+03 1 0.5 0.245 0.125 0.0555
4.4e+03 1 0.497 0.246 0.123 0.0551
4.5e+03 1 0.497 0.247 0.128 0.0584
4.6e+03 1 0.495 0.247 0.127 0.0581
4.7e+03 1 0.496 0.246 0.126 0.0572
4.8e+03 1 0.493 0.246 0.122 0.0538
4.9e+03 1 0.49 0.247 0.121 0.0565
5e+03 1 0.489 0.246 0.12 0.0552
5.1e+03 1 0.487 0.248 0.119 0.0547
5.2e+03 1 0.486 0.244 0.119 0.0523
5.3e+03 1 0.485 0.245 0.121 0.0529
5.4e+03 1 0.485 0.247 0.126 0.0528
5.5e+03 1 0.484 0.248 0.129 0.0552
5.6e+03 1 0.483 0.249 0.127 0.0552
5.7e+03 1 0.484 0.248 0.129 0.0539
5.8e+03 1 0.487 0.247 0.124 0.0512
5.9e+03 1 0.487 0.248 0.12 0.0504
6e+03 1 0.486 0.245 0.12 0.0507
6.1e+03 1 0.484 0.244 0.119 0.0476
6.2e+03 1 0.483 0.246 0.12 0.0523
6.3e+03 1 0.482 0.246 0.119 0.0534
6.4e+03 1 0.486 0.249 0.121 0.054
6.5e+03 1 0.482 0.248 0.12 0.0562
6.6e+03 1 0.484 0.25 0.121 0.058
6.7e+03 1 0.482 0.249 0.121 0.0571
6.8e+03 1 0.484 0.249 0.122 0.0571
6.9e+03 1 0.483 0.25 0.122 0.0584
7e+03 1 0.481 0.248 0.122 0.0572
7.1e+03 1 0.48 0.247 0.121 0.0588
7.2e+03 1 0.48 0.249 0.12 0.0595
7.3e+03 1 0.48 0.248 0.118 0.0588
7.4e+03 1 0.482 0.25 0.117 0.0585
7.5e+03 1 0.484 0.25 0.119 0.0607
7.6e+03 1 0.484 0.25 0.117 0.0602
7.7e+03 1 0.485 0.255 0.118 0.0622
7.8e+03 1 0.485 0.255 0.118 0.0639
7.9e+03 1 0.484 0.256 0.12 0.0649
8e+03 1 0.484 0.255 0.12 0.0637
8.1e+03 1 0.485 0.255 0.119 0.0612
8.2e+03 1 0.486 0.253 0.118 0.0641
8.3e+03 1 0.486 0.255 0.121 0.0639
8.4e+03 1 0.487 0.256 0.121 0.0631
8.5e+03 1 0.487 0.256 0.121 0.0609
8.6e+03 1 0.488 0.256 0.119 0.0594
8.7e+03 1 0.487 0.254 0.117 0.0589
8.8e+03 1 0.485 0.253 0.116 0.058
8.9e+03 1 0.486 0.251 0.115 0.0581
9e+03 1 0.486 0.252 0.116 0.0603
9.1e+03 1 0.488 0.253 0.117 0.06
9.2e+03 1 0.487 0.254 0.115 0.0595
9.3e+03 1 0.489 0.255 0.117 0.0601
9.4e+03 1 0.489 0.255 0.117 0.062
9.5e+03 1 0.49 0.256 0.119 0.0651
9.6e+03 1 0.491 0.255 0.119 0.0646
9.7e+03 1 0.49 0.254 0.118 0.0636
9.8e+03 1 0.489 0.254 0.118 0.0637
9.9e+03 1 0.49 0.253 0.118 0.0643
1e+04 1 0.49 0.254 0.12 0.0646
