  
2.7e+05 0.00616 0.000825
2.8e+05 0.0062 0.000908
2.9e+05 0.00625 0.000703
3e+05 0.00622 0.00128
3.1e+05 0.00617 0.00156
3.2e+05 0.0062 0.00157
3.3e+05 0.00615 0.0015
3.4e+05 0.00616 0.00158
3.5e+05 0.00617 0.00151
3.6e+05 0.00613 0.00155
3.7e+05 0.00616 0.0019
3.8e+05 0.00616 0.00174
3.9e+05 0.00613 0.00174
4e+05 0.00611 0.00139
4.1e+05 0.00608 0.00138
4.2e+05 0.00609 0.00124
4.3e+05 0.0061 0.0011
4.4e+05 0.0061 0.000958
4.5e+05 0.00612 0.000912
4.6e+05 0.00608 0.000674
4.7e+05 0.0061 0.000619
4.8e+05 0.00607 0.000458
4.9e+05 0.00606 0.000374
5e+05 0.00607 0.000458
5.1e+05 0.00606 0.000315
5.2e+05 0.00604 0.000207
5.3e+05 0.00605 0.000351
5.4e+05 0.00604 0.000459
5.5e+05 0.00604 0.000477
5.6e+05 0.00603 0.000307
5.7e+05 0.00604 0.000335
5.8e+05 0.00602 0.000575
5.9e+05 0.00604 0.000652
6e+05 0.006 0.00071
6.1e+05 0.00599 0.000339
6.2e+05 0.006 0.000343
6.3e+05 0.00597 0.000576
6.4e+05 0.00599 0.000577
6.5e+05 0.006 0.000437
6.6e+05 0.00602 0.000236
6.7e+05 0.00602 0.000226
6.8e+05 0.006 0.000197
6.9e+05 0.00602 0.000182
7e+05 0.006 0.000205
7.1e+05 0.00599 0.000236
7.2e+05 0.00599 0.000164
7.3e+05 0.00598 0.000332
7.4e+05 0.00593 0.000145
7.5e+05 0.00593 0.000143
7.6e+05 0.00593 0.000214
7.7e+05 0.00592 0.00042
7.8e+05 0.00594 0.000481
7.9e+05 0.00593 0.000503
8e+05 0.00594 0.000638
8.1e+05 0.00594 0.000863
8.2e+05 0.00593 0.000968
8.3e+05 0.00593 0.000861
8.4e+05 0.00594 0.000783
8.5e+05 0.00592 0.000891
8.6e+05 0.00593 0.000942
8.7e+05 0.00595 0.00115
8.8e+05 0.00595 0.00114
8.9e+05 0.00596 0.000962
9e+05 0.00599 0.000758
9.1e+05 0.00601 0.000803
9.2e+05 0.00601 0.000744
9.3e+05 0.006 0.00056
9.4e+05 0.006 0.000595
9.5e+05 0.00599 0.000715
9.6e+05 0.00598 0.000643
9.7e+05 0.00599 0.000677
9.8e+05 0.006 0.00069
9.9e+05 0.006 0.000504
1e+06 0.00601 0.000682
1.01e+06 0.006 0.000779
1.02e+06 0.006 0.000686
1.03e+06 0.00603 0.00064
1.04e+06 0.00603 0.000755
1.05e+06 0.00603 0.000824
1.06e+06 0.00605 0.000702
1.07e+06 0.00606 0.000793
1.08e+06 0.00606 0.000704
1.09e+06 0.00606 0.000679
1.1e+06 0.00608 0.000648
1.11e+06 0.00607 0.000701
1.12e+06 0.00606 0.000781
1.13e+06 0.00606 0.000612
1.14e+06 0.00604 0.000689
1.15e+06 0.00604 0.000785
1.16e+06 0.00604 0.000778
1.17e+06 0.00604 0.000989
1.18e+06 0.00602 0.00116
1.19e+06 0.00601 0.00142
1.2e+06 0.00602 0.00146
1.21e+06 0.00601 0.00148
1.22e+06 0.00601 0.00156
1.23e+06 0.00601 0.00141
1.24e+06 0.00603 0.00134
1.25e+06 0.00602 0.00139
1.26e+06 0.00602 0.00137
1.27e+06 0.00601 0.00115
1.28e+06 0.00601 0.00111
1.29e+06 0.00601 0.00111
1.3e+06 0.00601 0.00124
1.31e+06 0.00601 0.00103
1.32e+06 0.00602 0.000964
1.33e+06 0.00602 0.000945
1.34e+06 0.00602 0.000783
1.35e+06 0.00603 0.000795
1.36e+06 0.00603 0.000824
1.37e+06 0.00603 0.000882
1.38e+06 0.00603 0.000818
1.39e+06 0.00602 0.00089
1.4e+06 0.00603 0.000903
1.41e+06 0.00601 0.000876
1.42e+06 0.00602 0.000987
1.43e+06 0.00602 0.000961
1.44e+06 0.00602 0.000891
1.45e+06 0.00602 0.000941
1.46e+06 0.00603 0.00102
1.47e+06 0.00602 0.000897
1.48e+06 0.00602 0.000852
1.49e+06 0.00603 0.000811
1.5e+06 0.00603 0.000834
1.51e+06 0.00602 0.000793
1.52e+06 0.00602 0.000803
1.53e+06 0.00602 0.000674
1.54e+06 0.00601 0.00052
1.55e+06 0.00601 0.000484
1.56e+06 0.00601 0.000519
1.57e+06 0.00601 0.000615
1.58e+06 0.006 0.00066
1.59e+06 0.00601 0.000541
1.6e+06 0.006 0.000616
1.61e+06 0.006 0.000699
1.62e+06 0.00599 0.000616
1.63e+06 0.00598 0.000663
1.64e+06 0.00599 0.000687
1.65e+06 0.006 0.000792
1.66e+06 0.006 0.000724
1.67e+06 0.00599 0.000695
1.68e+06 0.00599 0.000613
1.69e+06 0.00598 0.000643
1.7e+06 0.00598 0.000602
1.71e+06 0.00598 0.000575
1.72e+06 0.00598 0.000575
1.73e+06 0.00597 0.000573
1.74e+06 0.00597 0.000543
1.75e+06 0.00597 0.000584
1.76e+06 0.00596 0.000639
1.77e+06 0.00596 0.00066
1.78e+06 0.00597 0.000657
1.79e+06 0.00597 0.000754
1.8e+06 0.00596 0.000771
1.81e+06 0.00597 0.000857
1.82e+06 0.00597 0.00088
1.83e+06 0.00597 0.000844
1.84e+06 0.00596 0.000855
1.85e+06 0.00596 0.000814
1.86e+06 0.00595 0.000905
1.87e+06 0.00596 0.000824
1.88e+06 0.00596 0.000806
1.89e+06 0.00597 0.000855
1.9e+06 0.00597 0.000882
1.91e+06 0.00598 0.000911
1.92e+06 0.00598 0.000801
1.93e+06 0.00598 0.000742
1.94e+06 0.00597 0.000733
1.95e+06 0.00596 0.000755
1.96e+06 0.00596 0.000732
1.97e+06 0.00598 0.000614
1.98e+06 0.00599 0.000671
1.99e+06 0.00598 0.000588
2e+06 0.00598 0.000546
2.01e+06 0.00598 0.000494
2.02e+06 0.00599 0.000514
2.03e+06 0.00599 0.000471
2.04e+06 0.00599 0.000477
2.05e+06 0.006 0.000528
2.06e+06 0.006 0.000517
2.07e+06 0.006 0.000635
2.08e+06 0.00601 0.00056
2.09e+06 0.00601 0.000582
2.1e+06 0.00601 0.000555
2.11e+06 0.006 0.00051
2.12e+06 0.006 0.0005
2.13e+06 0.006 0.000518
2.14e+06 0.00601 0.000546
2.15e+06 0.006 0.000617
2.16e+06 0.00602 0.000558
2.17e+06 0.00601 0.000596
2.18e+06 0.00601 0.000624
2.19e+06 0.00601 0.000631
2.2e+06 0.00601 0.000525
2.21e+06 0.00601 0.000456
2.22e+06 0.00601 0.000457
2.23e+06 0.00601 0.00043
2.24e+06 0.00601 0.000464
2.25e+06 0.00601 0.000488
2.26e+06 0.00601 0.000489
2.27e+06 0.00602 0.000492
2.28e+06 0.00602 0.000482
2.29e+06 0.00602 0.000485
2.3e+06 0.00602 0.000456
2.31e+06 0.00602 0.000508
2.32e+06 0.00603 0.000447
2.33e+06 0.00603 0.000441
2.34e+06 0.00603 0.000439
2.35e+06 0.00603 0.000348
2.36e+06 0.00603 0.00039
2.37e+06 0.00602 0.000453
2.38e+06 0.00602 0.000424
2.39e+06 0.00603 0.000427
2.4e+06 0.00602 0.000366
2.41e+06 0.00602 0.000303
2.42e+06 0.00603 0.000296
2.43e+06 0.00602 0.00028
2.44e+06 0.00603 0.000267
2.45e+06 0.00603 0.00029
2.46e+06 0.00603 0.000296
2.47e+06 0.00603 0.000327
2.48e+06 0.00603 0.000318
2.49e+06 0.00603 0.000371
2.5e+06 0.00603 0.000386
2.51e+06 0.00602 0.000333
2.52e+06 0.00602 0.000377
2.53e+06 0.00602 0.000392
2.54e+06 0.00602 0.000467
2.55e+06 0.00602 0.000438
2.56e+06 0.00602 0.000446
2.57e+06 0.00602 0.000413
2.58e+06 0.00602 0.000426
2.59e+06 0.00602 0.00044
2.6e+06 0.00602 0.000461
2.61e+06 0.00601 0.000491
2.62e+06 0.00601 0.000478
2.63e+06 0.00601 0.000516
2.64e+06 0.00602 0.000442
2.65e+06 0.00603 0.000358
2.66e+06 0.00603 0.000323
2.67e+06 0.00604 0.000275
2.68e+06 0.00604 0.000228
2.69e+06 0.00604 0.000224
2.7e+06 0.00604 0.000249
2.71e+06 0.00605 0.00031
2.72e+06 0.00605 0.000316
2.73e+06 0.00605 0.000307
2.74e+06 0.00605 0.000292
2.75e+06 0.00606 0.000215
2.76e+06 0.00606 0.000134
2.77e+06 0.00605 0.000138
2.78e+06 0.00606 0.000168
2.79e+06 0.00606 0.000207
2.8e+06 0.00605 0.000188
2.81e+06 0.00605 0.000225
2.82e+06 0.00605 0.000196
2.83e+06 0.00605 0.00018
2.84e+06 0.00605 0.000205
2.85e+06 0.00605 0.000231
2.86e+06 0.00604 0.000251
2.87e+06 0.00604 0.00021
2.88e+06 0.00604 0.000231
2.89e+06 0.00604 0.000231
2.9e+06 0.00604 0.000202
2.91e+06 0.00605 0.000263
2.92e+06 0.00604 0.000239
2.93e+06 0.00604 0.000233
2.94e+06 0.00604 0.000235
2.95e+06 0.00604 0.000226
2.96e+06 0.00605 0.00021
2.97e+06 0.00604 0.000193
2.98e+06 0.00604 0.000208
2.99e+06 0.00604 0.000289
3e+06 0.00604 0.000296
3.01e+06 0.00604 0.000316
3.02e+06 0.00604 0.000244
3.03e+06 0.00604 0.000265
3.04e+06 0.00604 0.00026
3.05e+06 0.00604 0.000244
3.06e+06 0.00604 0.000235
3.07e+06 0.00604 0.000251
3.08e+06 0.00604 0.000292
3.09e+06 0.00604 0.000314
3.1e+06 0.00604 0.000365
3.11e+06 0.00605 0.000398
3.12e+06 0.00604 0.000436
3.13e+06 0.00604 0.000451
3.14e+06 0.00604 0.000417
3.15e+06 0.00604 0.000417
3.16e+06 0.00604 0.000392
3.17e+06 0.00604 0.000326
3.18e+06 0.00604 0.000341
3.19e+06 0.00604 0.000364
3.2e+06 0.00604 0.000364
3.21e+06 0.00604 0.000342
3.22e+06 0.00605 0.000398
3.23e+06 0.00605 0.000417
3.24e+06 0.00604 0.000366
3.25e+06 0.00604 0.000289
3.26e+06 0.00604 0.000326
3.27e+06 0.00604 0.000308
3.28e+06 0.00604 0.000294
3.29e+06 0.00603 0.000311
3.3e+06 0.00603 0.000252
3.31e+06 0.00604 0.000228
3.32e+06 0.00604 0.000275
3.33e+06 0.00604 0.000315
3.34e+06 0.00603 0.000265
3.35e+06 0.00604 0.000294
3.36e+06 0.00604 0.000326
3.37e+06 0.00603 0.000341
3.38e+06 0.00603 0.000394
3.39e+06 0.00604 0.000403
3.4e+06 0.00604 0.000436
3.41e+06 0.00603 0.000474
3.42e+06 0.00603 0.000488
3.43e+06 0.00603 0.000479
3.44e+06 0.00604 0.000456
3.45e+06 0.00604 0.000445
3.46e+06 0.00603 0.000464
3.47e+06 0.00603 0.000514
3.48e+06 0.00604 0.000531
3.49e+06 0.00604 0.000528
3.5e+06 0.00604 0.000535
3.51e+06 0.00604 0.000532
3.52e+06 0.00604 0.000535
3.53e+06 0.00604 0.000507
3.54e+06 0.00604 0.000517
3.55e+06 0.00603 0.000547
3.56e+06 0.00603 0.00056
3.57e+06 0.00603 0.000517
3.58e+06 0.00604 0.000503
3.59e+06 0.00604 0.000482
3.6e+06 0.00604 0.000457
3.61e+06 0.00604 0.00044
3.62e+06 0.00604 0.000453
3.63e+06 0.00604 0.000418
3.64e+06 0.00604 0.000419
3.65e+06 0.00603 0.000444
3.66e+06 0.00603 0.000444
3.67e+06 0.00603 0.000494
3.68e+06 0.00603 0.00049
3.69e+06 0.00603 0.000422
3.7e+06 0.00603 0.000411
3.71e+06 0.00603 0.000422
3.72e+06 0.00603 0.000418
3.73e+06 0.00603 0.000391
3.74e+06 0.00603 0.000365
3.75e+06 0.00603 0.000355
3.76e+06 0.00603 0.000327
3.77e+06 0.00604 0.00028
3.78e+06 0.00604 0.000284
3.79e+06 0.00605 0.000269
3.8e+06 0.00605 0.000286
3.81e+06 0.00605 0.00027
3.82e+06 0.00605 0.000251
3.83e+06 0.00604 0.000247
3.84e+06 0.00604 0.000258
3.85e+06 0.00605 0.000271
3.86e+06 0.00605 0.000247
3.87e+06 0.00605 0.000303
3.88e+06 0.00605 0.000295
3.89e+06 0.00605 0.000278
3.9e+06 0.00604 0.000257
3.91e+06 0.00605 0.000247
3.92e+06 0.00605 0.000221
3.93e+06 0.00605 0.000235
3.94e+06 0.00606 0.000222
3.95e+06 0.00606 0.000222
3.96e+06 0.00606 0.000194
3.97e+06 0.00606 0.000176
3.98e+06 0.00606 0.000174
3.99e+06 0.00606 0.000173
4e+06 0.00606 0.000181
4.01e+06 0.00606 0.000209
4.02e+06 0.00606 0.000231
4.03e+06 0.00606 0.000266
4.04e+06 0.00607 0.00026
4.05e+06 0.00606 0.000263
4.06e+06 0.00606 0.000248
4.07e+06 0.00606 0.000246
4.08e+06 0.00606 0.000214
4.09e+06 0.00606 0.000182
4.1e+06 0.00606 0.000166
4.11e+06 0.00605 0.000159
4.12e+06 0.00605 0.000196
4.13e+06 0.00605 0.000198
4.14e+06 0.00605 0.000202
4.15e+06 0.00606 0.000186
4.16e+06 0.00606 0.000246
4.17e+06 0.00606 0.000251
4.18e+06 0.00606 0.000274
4.19e+06 0.00606 0.000254
4.2e+06 0.00606 0.000301
4.21e+06 0.00606 0.000308
4.22e+06 0.00607 0.000316
4.23e+06 0.00607 0.000348
4.24e+06 0.00607 0.000388
4.25e+06 0.00607 0.00036
4.26e+06 0.00607 0.000414
4.27e+06 0.00607 0.000425
4.28e+06 0.00607 0.000417
4.29e+06 0.00607 0.000429
4.3e+06 0.00607 0.000425
4.31e+06 0.00607 0.000412
4.32e+06 0.00607 0.000392
4.33e+06 0.00607 0.0004
4.34e+06 0.00606 0.000437
4.35e+06 0.00606 0.00041
4.36e+06 0.00606 0.000407
4.37e+06 0.00606 0.000434
4.38e+06 0.00606 0.000432
4.39e+06 0.00606 0.000443
4.4e+06 0.00606 0.000435
4.41e+06 0.00606 0.000463
4.42e+06 0.00606 0.000432
4.43e+06 0.00606 0.000433
4.44e+06 0.00606 0.000449
4.45e+06 0.00606 0.000454
4.46e+06 0.00606 0.000483
4.47e+06 0.00606 0.00048
4.48e+06 0.00606 0.000504
4.49e+06 0.00606 0.000491
4.5e+06 0.00606 0.00053
4.51e+06 0.00606 0.000528
4.52e+06 0.00606 0.000553
4.53e+06 0.00606 0.00055
4.54e+06 0.00606 0.000541
4.55e+06 0.00606 0.00052
4.56e+06 0.00606 0.000502
4.57e+06 0.00606 0.000543
4.58e+06 0.00606 0.000546
4.59e+06 0.00606 0.000535
4.6e+06 0.00606 0.000515
4.61e+06 0.00606 0.000516
4.62e+06 0.00606 0.000541
4.63e+06 0.00606 0.000546
4.64e+06 0.00606 0.000541
4.65e+06 0.00606 0.000534
4.66e+06 0.00606 0.000512
4.67e+06 0.00606 0.000511
4.68e+06 0.00606 0.000526
4.69e+06 0.00606 0.000541
4.7e+06 0.00607 0.000527
4.71e+06 0.00607 0.000577
4.72e+06 0.00607 0.000552
4.73e+06 0.00607 0.000566
4.74e+06 0.00607 0.00057
4.75e+06 0.00607 0.0006
4.76e+06 0.00607 0.000601
4.77e+06 0.00606 0.00061
4.78e+06 0.00606 0.000655
4.79e+06 0.00606 0.00064
4.8e+06 0.00606 0.000628
4.81e+06 0.00606 0.000651
4.82e+06 0.00606 0.000668
4.83e+06 0.00606 0.000649
4.84e+06 0.00606 0.000672
4.85e+06 0.00605 0.000671
4.86e+06 0.00606 0.000663
4.87e+06 0.00605 0.00065
4.88e+06 0.00605 0.000619
4.89e+06 0.00605 0.000604
4.9e+06 0.00605 0.000613
4.91e+06 0.00605 0.000632
4.92e+06 0.00605 0.000665
4.93e+06 0.00605 0.000656
4.94e+06 0.00605 0.000651
4.95e+06 0.00605 0.000658
4.96e+06 0.00605 0.000649
4.97e+06 0.00605 0.000668
4.98e+06 0.00605 0.000654
4.99e+06 0.00604 0.000687
5e+06 0.00604 0.000653
5.01e+06 0.00604 0.000679
5.02e+06 0.00604 0.000689
5.03e+06 0.00605 0.000702
5.04e+06 0.00605 0.000663
5.05e+06 0.00605 0.000644
5.06e+06 0.00605 0.000659
5.07e+06 0.00605 0.000698
5.08e+06 0.00605 0.000704
5.09e+06 0.00605 0.000695
5.1e+06 0.00604 0.000745
5.11e+06 0.00605 0.000717
5.12e+06 0.00605 0.000728
5.13e+06 0.00604 0.000744
5.14e+06 0.00605 0.000724
5.15e+06 0.00605 0.00071
5.16e+06 0.00605 0.000702
5.17e+06 0.00605 0.000715
5.18e+06 0.00605 0.000715
5.19e+06 0.00605 0.000686
5.2e+06 0.00605 0.000645
5.21e+06 0.00605 0.00064
5.22e+06 0.00605 0.000645
5.23e+06 0.00606 0.000633
5.24e+06 0.00605 0.000653
5.25e+06 0.00605 0.000692
5.26e+06 0.00605 0.000712
5.27e+06 0.00605 0.000753
5.28e+06 0.00605 0.000766
5.29e+06 0.00605 0.000761
5.3e+06 0.00605 0.000742
