   
1 -5.82 NaN NaN
2 NaN NaN NaN
3 -5.82 -2.71 -11.1
4 -5.04 0.888 9.5
5 -3.19 8.34 -1.87
6 2.97 2.96 2.86
7 1.75 2.73 1.61
8 -0.3 0.772 2.19
9 -0.279 0.751 2.14
10 0.0788 1.2 1.81
11 0.0808 1.2 1.81
12 -0.211 0.829 1.84
13 -0.215 0.798 1.71
14 0.0368 1.29 1.11
15 -0.275 1.16 1.08
16 -0.324 1.12 1.06
17 -0.324 1.12 1.06
18 -0.317 1.12 1.06
19 -0.237 1.26 1.21
20 -0.000806 1.21 0.699
21 -0.217 0.868 0.497
22 -0.219 0.867 0.496
23 0.0718 0.898 0.482
24 0.112 0.993 0.477
25 0.112 0.993 0.476
26 -0.343 0.338 0.399
27 -0.606 0.187 0.135
28 -0.375 0.131 0.0624
29 -0.22 0.243 0.00513
30 -0.0803 0.434 0.215
31 0.812 0.964 0.825
32 0.864 0.925 0.788
33 0.897 0.89 0.845
34 0.822 0.889 0.825
35 0.734 0.806 0.851
36 0.695 0.774 0.813
37 0.721 0.723 0.757
38 1.17 0.923 0.421
39 2.47 2.43 1.26
40 2.53 2.39 1.17
41 3.24 2.37 1.29
42 3.59 2.75 1.18
43 3.74 2.83 1.3
44 4.18 3.12 1.45
45 4.19 3.12 1.44
46 4.2 3.1 1.47
47 4.34 3.14 1.42
48 4.34 3.14 1.42
49 4.33 3.13 1.43
50 4.33 3.14 1.43
51 4.25 3.15 1.42
52 4.21 3.11 1.44
53 4.21 3.11 1.44
54 4.23 3.12 1.43
55 4.23 3.13 1.44
56 4.22 3.12 1.44
57 3.06 2.95 1.22
58 2.74 2.31 1.24
59 2.75 2.31 1.23
60 2.83 2.44 1.19
61 2.84 2.46 1.25
62 2.66 2.45 1.31
63 2.5 2.24 1.34
64 2.44 2.2 1.26
65 2.33 1.87 0.936
66 2.35 1.87 0.894
67 2.16 1.87 0.883
68 2.15 1.8 0.899
69 2.15 1.8 0.897
70 2.56 1.98 0.854
71 2.55 2.02 0.869
72 2.54 2.02 0.874
73 2.54 2.02 0.874
74 2.54 2.02 0.873
75 2.54 2.02 0.88
76 2.45 1.99 0.922
77 2.47 1.93 0.913
78 2.44 1.94 0.893
79 2.45 1.91 0.904
80 2.45 1.91 0.904
81 2.27 1.9 0.966
82 2.28 1.87 0.974
83 2.24 1.87 0.96
84 2.24 1.87 0.96
85 2.24 1.87 0.96
86 2.24 1.86 0.963
87 2.39 1.91 0.891
88 2.56 2.03 0.915
89 2.56 2.05 0.929
90 2.59 2.04 0.948
91 2.59 2.09 0.935
92 2.63 2.08 0.996
93 3.41 2.52 0.898
94 3.39 2.53 0.903
95 3.37 2.52 0.913
96 3.36 2.51 0.911
97 3.36 2.51 0.911
98 3.36 2.51 0.905
99 3.36 2.51 0.906
100 3.34 2.52 0.9
110 3.19 2.45 0.872
120 3.06 2.37 0.917
130 3.48 2.64 1.13
140 3.59 2.89 1.25
150 3.87 3.18 1.46
160 3.48 2.79 1.37
170 3.19 2.47 1.03
180 3.26 2.53 1.12
190 3.1 2.55 1.09
200 3.19 2.72 1.32
210 3.18 2.66 1.34
220 3.19 2.63 1.29
230 3.1 2.5 1.3
240 3.06 2.46 1.28
250 3.16 2.56 1.33
260 3.13 2.47 1.27
270 3 2.48 1.11
280 3.24 2.51 1.13
290 2.95 2.32 1.02
300 2.66 2.16 0.856
310 2.71 2.17 0.855
320 2.81 2.3 0.912
330 2.83 2.46 0.97
340 2.33 2.11 0.724
350 2.4 2.13 0.828
360 2.11 1.93 0.726
370 1.99 1.89 0.654
380 1.72 1.73 0.488
390 1.73 1.72 0.483
400 1.75 1.75 0.479
410 1.88 1.82 0.534
420 1.88 1.82 0.532
430 1.71 1.65 0.465
440 1.71 1.63 0.447
450 1.89 1.67 0.484
460 1.79 1.62 0.475
470 1.76 1.6 0.45
480 1.86 1.57 0.397
490 1.93 1.69 0.385
500 2.06 1.65 0.375
510 2.01 1.63 0.345
520 2.08 1.54 0.317
530 2.06 1.52 0.31
540 2.06 1.51 0.379
550 2 1.47 0.368
560 2 1.44 0.354
570 1.97 1.43 0.344
580 2.03 1.41 0.368
590 2.09 1.47 0.433
600 2.06 1.48 0.439
610 2.01 1.46 0.418
620 2.19 1.54 0.504
630 2.08 1.47 0.465
640 2.16 1.45 0.471
650 2.1 1.4 0.472
660 2.19 1.43 0.44
670 2.16 1.42 0.451
680 2.26 1.49 0.524
690 2.3 1.53 0.542
700 2.34 1.58 0.604
710 2.41 1.64 0.653
720 2.36 1.56 0.645
730 2.41 1.61 0.672
740 2.41 1.63 0.673
750 2.42 1.63 0.673
760 2.39 1.61 0.677
770 2.39 1.61 0.678
780 2.48 1.66 0.68
790 2.58 1.71 0.684
800 2.68 1.73 0.679
810 2.7 1.72 0.657
820 2.7 1.76 0.723
830 2.77 1.81 0.79
840 2.73 1.85 0.809
850 2.75 1.87 0.843
860 2.85 1.89 0.897
870 2.85 1.89 0.9
880 2.88 1.91 0.923
890 2.98 1.96 0.895
900 2.82 1.79 0.751
910 2.8 1.78 0.743
920 2.79 1.76 0.745
930 2.79 1.76 0.742
940 2.82 1.75 0.738
950 2.78 1.73 0.749
960 2.83 1.78 0.763
970 2.78 1.73 0.779
980 2.77 1.74 0.775
990 2.76 1.74 0.759
1e+03 2.77 1.75 0.762
1.1e+03 2.84 1.86 0.853
1.2e+03 2.87 1.85 0.824
1.3e+03 2.97 2.02 0.983
1.4e+03 2.89 1.89 0.927
1.5e+03 2.85 1.88 0.925
1.6e+03 3.04 1.97 0.955
1.7e+03 3.33 2.16 1.07
1.8e+03 3.28 2.16 1.07
1.9e+03 3.3 2.19 1.07
2e+03 3.27 2.17 1.05
2.1e+03 3.33 2.2 1.07
2.2e+03 3.33 2.17 1.05
2.3e+03 3.17 2.05 1.01
2.4e+03 3.27 2.08 0.987
2.5e+03 3.27 2.08 0.968
2.6e+03 3.31 2.13 1.02
2.7e+03 3.22 2.07 0.987
2.8e+03 3.25 2.09 1.04
2.9e+03 3.27 2.07 1.02
3e+03 3.29 2.12 1.01
3.1e+03 3.21 2.09 0.945
3.2e+03 3.23 2.12 0.95
3.3e+03 3.21 2.09 0.959
3.4e+03 3.25 2.1 0.981
3.5e+03 3.21 2.05 0.943
3.6e+03 3.25 2.08 0.989
3.7e+03 3.27 2.07 1
3.8e+03 3.16 2 0.969
3.9e+03 3.18 2 0.985
4e+03 3.15 2 0.993
4.1e+03 3.15 1.99 0.984
4.2e+03 3.15 2.01 0.995
4.3e+03 3.16 2.02 1.01
4.4e+03 3.19 2.04 1
4.5e+03 3.15 2.01 0.935
4.6e+03 3.1 1.99 0.914
4.7e+03 3.13 2.01 0.94
4.8e+03 3.12 1.99 0.937
4.9e+03 3.16 2.02 0.946
5e+03 3.15 1.99 0.93
5.1e+03 3.15 1.99 0.916
5.2e+03 3.18 2.04 0.961
5.3e+03 3.24 2.09 0.99
5.4e+03 3.21 2.06 0.967
5.5e+03 3.24 2.08 0.983
5.6e+03 3.26 2.1 0.999
5.7e+03 3.28 2.13 1
5.8e+03 3.28 2.13 1.01
5.9e+03 3.25 2.09 0.985
6e+03 3.26 2.08 0.995
6.1e+03 3.28 2.09 0.977
6.2e+03 3.24 2.05 0.949
6.3e+03 3.23 2.05 0.933
6.4e+03 3.23 2.04 0.922
6.5e+03 3.24 2.06 0.947
6.6e+03 3.25 2.06 0.954
6.7e+03 3.22 2.03 0.947
6.8e+03 3.2 2.01 0.918
6.9e+03 3.22 2.03 0.939
7e+03 3.23 2.04 0.958
7.1e+03 3.22 2.03 0.958
7.2e+03 3.21 2.04 0.946
7.3e+03 3.23 2.05 0.944
7.4e+03 3.24 2.06 0.946
7.5e+03 3.2 2.03 0.936
7.6e+03 3.18 2 0.93
7.7e+03 3.18 2.01 0.941
7.8e+03 3.14 1.99 0.921
7.9e+03 3.14 1.99 0.944
8e+03 3.15 1.99 0.953
8.1e+03 3.16 2 0.955
8.2e+03 3.15 1.98 0.942
8.3e+03 3.12 1.98 0.96
8.4e+03 3.11 1.98 0.973
8.5e+03 3.1 1.97 0.971
8.6e+03 3.12 2 0.982
8.7e+03 3.12 2 0.98
8.8e+03 3.12 2 0.987
8.9e+03 3.11 1.99 0.972
9e+03 3.09 1.97 0.951
9.1e+03 3.09 1.98 0.945
9.2e+03 3.07 1.97 0.938
9.3e+03 3.07 1.97 0.946
9.4e+03 3.06 1.97 0.942
9.5e+03 3.08 1.98 0.96
9.6e+03 3.08 1.98 0.954
9.7e+03 3.08 1.98 0.957
9.8e+03 3.11 1.99 0.979
9.9e+03 3.1 1.98 0.971
1e+04 3.11 1.99 0.969
1.1e+04 3 1.92 0.962
1.2e+04 2.99 1.92 0.964
1.3e+04 3 1.94 0.975
1.4e+04 3 1.94 0.981
1.5e+04 3 1.95 0.986
1.6e+04 2.96 1.93 0.981
1.7e+04 2.97 1.94 0.997
1.8e+04 2.93 1.89 0.97
1.9e+04 2.93 1.89 0.993
2e+04 2.93 1.9 0.999
2.1e+04 2.92 1.9 0.98
2.2e+04 2.91 1.9 0.967
2.3e+04 2.9 1.91 0.981
2.4e+04 2.9 1.92 0.982
2.5e+04 2.94 1.94 0.996
2.6e+04 2.97 1.97 1.02
2.7e+04 2.95 1.97 1.03
2.8e+04 2.97 1.98 1.02
2.9e+04 2.98 1.99 1.03
3e+04 3 2.01 1.03
3.1e+04 2.99 2 1.04
3.2e+04 2.98 1.99 1.03
3.3e+04 2.98 2 1.03
3.4e+04 3.01 2 1.04
3.5e+04 3 2 1.03
3.6e+04 3 1.99 1.03
3.7e+04 2.99 1.98 1.02
3.8e+04 3 1.98 1.02
3.9e+04 3.01 1.98 1
4e+04 3.01 1.98 0.994
4.1e+04 3.02 1.99 0.997
4.2e+04 3.01 1.98 1
4.3e+04 3 1.97 0.985
4.4e+04 3 1.97 0.977
4.5e+04 3 1.97 0.974
4.6e+04 3.01 1.98 0.984
4.7e+04 3.01 1.98 0.993
4.8e+04 3.01 1.98 0.987
4.9e+04 3 1.97 0.987
5e+04 2.99 1.97 0.987
5.1e+04 2.99 1.97 0.992
5.2e+04 2.98 1.96 0.985
5.3e+04 2.98 1.96 0.984
5.4e+04 2.98 1.96 0.987
5.5e+04 2.97 1.96 0.993
5.6e+04 2.99 1.97 1
5.7e+04 2.99 1.97 1
5.8e+04 2.99 1.98 1
5.9e+04 3.01 2 1.01
6e+04 3.02 2 1.01
6.1e+04 3.03 2.01 1.01
6.2e+04 3.02 2.01 1
6.3e+04 3.02 2.01 0.998
6.4e+04 3.02 2 0.995
6.5e+04 3.02 2 0.993
6.6e+04 3.01 2.01 0.993
6.7e+04 3.02 2.01 0.995
6.8e+04 3.02 2.01 0.997
6.9e+04 3.01 2 0.993
7e+04 3.01 2 0.993
7.1e+04 3.01 2 0.992
7.2e+04 3.01 2 0.989
7.3e+04 3 1.99 0.977
7.4e+04 2.99 1.98 0.972
7.5e+04 2.99 1.98 0.975
7.6e+04 2.99 1.99 0.978
7.7e+04 2.98 1.98 0.971
7.8e+04 2.98 1.98 0.968
7.9e+04 2.98 1.99 0.971
8e+04 2.99 1.99 0.974
8.1e+04 2.98 1.99 0.975
8.2e+04 2.99 2 0.976
8.3e+04 3 2 0.976
8.4e+04 3 2 0.978
8.5e+04 3 2 0.978
8.6e+04 3 2 0.98
8.7e+04 3 2.01 0.979
8.8e+04 3 2 0.977
8.9e+04 2.99 2 0.975
9e+04 3 2 0.978
9.1e+04 3 2 0.977
9.2e+04 3 2 0.973
9.3e+04 3 2 0.977
9.4e+04 3 2 0.985
9.5e+04 3 2 0.986
9.6e+04 3 2 0.988
9.7e+04 3 2 0.986
9.8e+04 3 2 0.984
9.9e+04 2.99 2 0.984
1e+05 2.99 2 0.979
